Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/04  24:00:00,24.1919482111,2.1090716754,0.0,0.0,3.71167865564,13.077,24.1950407384,18.3076368006,3.0011,2.88630393784
 02/05  01:00:00,13.7367024835,2.1090716754,0.0,0.0,1.85583932782,5.577,29.6559833466,24.3432533644,3.0011,2.31162998224
 02/05  02:00:00,9.56894155267,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 02/05  03:00:00,9.59558091641,0.0,0.0,0.0,0.618613109274,5.0,3.59316567015,0.0,3.0011,0.592065670153
 02/05  04:00:00,9.60613096232,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 02/05  05:00:00,9.75160307086,0.0,0.0,0.0,0.618613109274,5.0,3.59317158372,0.0,3.0011,0.59207158372
 02/05  06:00:00,13.6715640471,2.1090716754,0.0,0.0,1.85583932782,5.577,36.8181334914,32.2964834914,4.50165,0.02
 02/05  07:00:00,28.1418267358,2.1090716754,0.0,0.0,3.71167865564,18.077,41.5926341271,26.3497385454,13.50495,1.73794558172
 02/05  08:00:00,26.8372088677,2.1090716754,0.0,0.0,3.71167865564,18.077,44.6945527181,22.5215261108,21.0077,1.16532660729
 02/05  09:00:00,20.5737137208,2.1090716754,0.0,0.0,3.71167865564,13.077,39.9093272271,23.1656379242,15.0055,1.73818930288
 02/05  10:00:00,20.5903102854,2.1090716754,0.0,0.0,3.71167865564,13.077,38.4655280207,21.7218266837,15.0055,1.73820133698
 02/05  11:00:00,25.5937159967,2.1090716754,0.0,0.0,3.71167865564,18.077,54.4867693174,17.4350787493,33.0121,4.0395905681
 02/05  12:00:00,26.7308030985,2.1090716754,0.0,0.0,3.71167865564,18.077,57.9851499446,12.8559363687,40.51485,4.61436357587
 02/05  13:00:00,25.8318673392,2.1090716754,0.0,0.0,3.71167865564,18.077,49.6268550916,10.1504211965,36.0132,3.4632338951
 02/05  14:00:00,25.635659204,2.1090716754,0.0,0.0,3.71167865564,18.077,44.2303636187,8.68287005777,31.51155,4.03594356097
 02/05  15:00:00,20.6379273426,2.1090716754,0.0,0.0,3.71167865564,13.077,32.6652026316,8.77085791838,21.0077,2.88664471318
 02/05  16:00:00,20.6207677784,2.1090716754,0.0,0.0,3.71167865564,13.077,30.6978235906,8.8772685671,19.50715,2.31340502351
 02/05  17:00:00,20.5348373954,2.1090716754,0.0,0.0,3.71167865564,13.077,36.4810369387,11.0857785405,22.50825,2.88700839828
