STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-23 20:53,FM-15,CLR:00,7.00,,64,17.8,58,14.4,53,11.7,68,9,150,,29.89,,,29.91,0.00,29.92,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-23 21:53,FM-15,CLR:00,7.00,,62,16.7,57,13.9,53,11.7,73,11,140,,29.89,1,,29.92,0.00,29.92,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-23 22:53,FM-15,CLR:00,8.00,,61,16.1,56,13.4,52,11.1,72,14,150,,29.89,,,29.92,0.00,29.92,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-23 23:53,FM-15,CLR:00,8.00,,60,15.6,56,13.4,53,11.7,78,15,170,,29.89,,,29.92,0.00,29.92,84,57,71,-3.5,,,,0,6,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-23 23:59,SOD,,,,,,,,,,,,,,,,,,,,84,57,71,-3.5,,,,0,6,0528,1849,,0.00,,,29.92,,10.3,20,170,17,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 00:53,FM-15,CLR:00,8.00,,59,15.0,56,13.2,53,11.7,81,15,160,,29.89,3,,29.92,0.00,29.92,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 01:53,FM-15,CLR:00,9.00,,58,14.4,55,12.9,53,11.7,84,14,170,,29.90,,,29.93,0.00,29.93,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 02:53,FM-15,CLR:00,9.00,,57,13.9,55,12.7,53,11.7,87,10,160,,29.89,,,29.92,0.00,29.92,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 03:53,FM-15,CLR:00,9.00,,57,13.9,55,12.7,53,11.7,87,11,160,,29.89,2,,29.92,0.00,29.92,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 04:53,FM-15,CLR:00,10.00,,56,13.3,54,12.4,53,11.7,90,11,170,,29.90,,,29.93,0.00,29.93,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 05:53,FM-15,CLR:00,8.00,,55,12.8,54,12.2,53,11.7,93,8,140,,29.92,,,29.95,0.00,29.95,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 06:53,FM-15,CLR:00,7.00,,57,13.9,55,13.0,54,12.2,90,6,150,,29.93,3,,29.96,0.00,29.96,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 06:57,FM-16,FEW:02 8,7.00,,57,13.9,55,13.0,54,12.2,90,7,140,,29.94,,,,,29.97,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 07:53,FM-15,CLR:00,7.00,,60,15.6,57,13.7,54,12.2,80,7,140,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 08:53,FM-15,CLR:00,7.00,,63,17.2,58,14.4,54,12.2,73,8,180,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 09:53,FM-15,CLR:00,7.00,,67,19.4,60,15.6,55,12.8,66,7,180,,29.94,1,,29.97,0.00,29.97,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 10:53,FM-15,CLR:00,7.00,,71,21.7,62,16.8,56,13.3,59,5,160,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 11:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,73,22.8,63,17.2,56,13.3,55,5,230,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 12:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,77,25.0,64,17.7,55,12.8,47,0,000,,29.88,8,,29.91,0.00,29.91,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 13:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,79,26.1,65,18.4,56,13.3,45,6,VRB,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 14:53,FM-15,CLR:00,7.00,,81,27.2,65,18.5,55,12.8,41,5,210,,29.83,,,29.86,0.00,29.86,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 15:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,82,27.8,65,18.4,54,12.2,38,8,200,,29.82,6,,29.85,0.00,29.85,,,,,,,,,,0528,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 16:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,81,27.2,64,17.9,53,11.7,38,10,190,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 17:53,FM-15,CLR:00,7.00,,78,25.6,64,17.9,55,12.8,45,10,180,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 18:53,FM-15,CLR:00,8.00,,74,23.3,63,17.4,56,13.3,54,9,170,,29.80,5,,29.83,0.00,29.83,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 19:53,FM-15,CLR:00,10.00,,68,20.0,61,16.1,56,13.3,65,11,170,,29.82,,,29.85,0.00,29.85,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 20:53,FM-15,CLR:00,10.00,,65,18.3,60,15.4,56,13.3,73,9,170,,29.83,,,29.86,0.00,29.86,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 21:53,FM-15,CLR:00,10.00,,63,17.2,58,14.7,55,12.8,75,9,160,,29.83,0,,29.86,0.00,29.86,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 22:53,FM-15,CLR:00,10.00,,61,16.1,58,14.2,55,12.8,81,9,160,,29.83,,,29.86,0.00,29.86,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 23:53,FM-15,CLR:00,9.00,,59,15.0,56,13.5,54,12.2,83,8,160,,29.83,,,29.86,0.00,29.86,82,55,69,-5.5,,,,0,4,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-24 23:59,SOD,,,,,,,,,,,,,,,,,,,,82,55,69,-5.5,,,,0,4,0529,1847,HZ:08,0.00,,,29.86,,8.4,22,160,17,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 00:53,FM-15,CLR:00,9.00,,58,14.4,56,13.2,54,12.2,87,8,140,,29.84,2,,29.87,0.00,29.87,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 01:53,FM-15,CLR:00,9.00,,58,14.4,56,13.2,54,12.2,87,7,170,,29.84,,,29.87,0.00,29.87,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 02:53,FM-15,CLR:00,8.00,,57,13.9,55,13.0,54,12.2,90,6,140,,29.85,,,29.88,0.00,29.88,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 03:53,FM-15,CLR:00,8.00,,57,13.9,55,13.0,54,12.2,90,6,150,,29.85,2,,29.88,0.00,29.88,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 04:53,FM-15,CLR:00,7.00,,56,13.3,55,12.7,54,12.2,93,6,140,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 05:53,FM-15,CLR:00,4.00,BR:1 HZ:7 |FU:05 |HZ:05,53,11.7,52,11.1,51,10.6,93,0,000,,29.88,,,29.91,0.00,29.91,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 06:53,FM-15,CLR:00,5.00,BR:1 HZ:7 |FU:05 |HZ:05,56,13.3,55,12.7,54,12.2,93,3,310,,29.90,3,,29.93,0.00,29.93,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 07:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,60,15.6,57,14.0,55,12.8,84,0,000,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 08:53,FM-15,CLR:00,7.00,,64,17.8,59,15.2,56,13.3,75,3,100,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 09:53,FM-15,FEW:02 250,8.00,,70,21.1,62,16.5,56,13.3,61,0,000,,29.92,1,,29.95,0.00,29.95,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 10:53,FM-15,FEW:02 250,7.00,,75,23.9,64,17.6,56,13.3,52,5,290,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 11:53,FM-15,FEW:02 250,6.00,HZ:7 |FU:05 |HZ:05,81,27.2,64,17.7,52,11.1,37,8,340,,29.89,,,29.92,0.00,29.92,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 12:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,84,28.9,66,19.0,55,12.8,37,5,VRB,,29.88,8,,29.91,0.00,29.91,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 13:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,85,29.4,65,18.5,52,11.1,32,0,000,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 14:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,87,30.6,65,18.3,50,10.0,28,5,VRB,,29.84,,,29.87,0.00,29.87,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 15:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,87,30.6,64,17.9,48,8.9,26,6,210,,29.83,6,,29.86,0.00,29.86,,,,,,,,,,0529,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 16:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,87,30.6,63,17.2,45,7.2,23,5,180,,29.82,,,29.85,0.00,29.85,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 17:53,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,83,28.3,65,18.3,53,11.7,36,10,190,,29.82,,,29.85,0.00,29.85,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 18:53,FM-15,CLR:00,7.00,,78,25.6,63,17.4,53,11.7,42,9,170,,29.82,5,,29.86,0.00,29.85,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 19:53,FM-15,CLR:00,8.00,,74,23.3,62,16.8,54,12.2,50,11,170,,29.84,,,29.87,0.00,29.87,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 20:53,FM-15,CLR:00,10.00,,70,21.1,61,16.3,55,12.8,59,10,170,,29.85,,,29.88,0.00,29.88,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 21:53,FM-15,CLR:00,10.00,,66,18.9,60,15.4,55,12.8,68,9,170,,29.86,1,,29.89,0.00,29.89,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 22:53,FM-15,CLR:00,10.00,,63,17.2,58,14.4,54,12.2,73,7,150,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 23:53,FM-15,CLR:00,10.00,,62,16.7,57,13.9,53,11.7,73,8,160,,29.87,,,29.90,0.00,29.90,88,52,70,-4.4,,,,0,5,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-25 23:59,SOD,,,,,,,,,,,,,,,,,,,,88,52,70,-4.4,,,,0,5,0530,1846,BR:13 HZ:08,0.00,,,29.86,,5.3,19,150,13,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-26 00:53,FM-15,CLR:00,10.00,,60,15.6,56,13.4,53,11.7,78,10,160,,29.86,0,,29.89,0.00,29.89,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-26 01:53,FM-15,CLR:00,10.00,,59,15.0,55,12.9,52,11.1,78,8,150,,29.87,,,29.90,0.00,29.90,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-26 02:53,FM-15,CLR:00,10.00,,58,14.4,55,12.6,52,11.1,81,7,160,,29.87,,,29.90,0.00,29.90,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-26 03:53,FM-15,CLR:00,10.00,,57,13.9,54,12.4,52,11.1,83,7,160,,29.87,0,,29.90,0.00,29.90,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-26 04:53,FM-15,CLR:00,10.00,,56,13.3,54,12.1,52,11.1,87,8,160,,29.88,,,29.91,0.00,29.91,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-26 05:53,FM-15,FEW:02 250,9.00,,56,13.3,54,12.1,52,11.1,87,8,160,,29.88,,,29.91,0.00,29.91,,,,,,,,,,0530,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
