Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 10/30  09:00:00,1.56494719683,1.17453210347,0.0,1.15085063502,0.0,0.0282691622901,0.0282691622901,0.0282691622901,0.254818176954,0.0548946111301,0.272982226561,0.343811389303,0.593527630591
 10/30  10:00:00,1.33186840018,0.276834361287,0.0,0.256679516648,0.0,0.00626479496543,0.00626479496543,0.00626479496543,0.124808933888,0.0268871547207,0.334361307064,0.292611294499,0.530290915044
 10/30  11:00:00,1.24161261057,0.0206288532143,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.34911988098,0.299493027672,0.456262969135
 10/30  12:00:00,1.19185245773,0.0206351733286,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.365248706228,0.299584784114,0.390282234605
 10/30  13:00:00,1.12610231061,0.0202875670398,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.356106137108,0.294538179787,0.338721260931
 10/30  14:00:00,1.0725018381,0.0209890997318,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.322279448206,0.304723144883,0.308762512234
 10/30  15:00:00,1.03441542187,0.0221709611139,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.297038680158,0.321881599593,0.278758409341
 10/30  16:00:00,1.0728263326,0.0234033834107,0.0,0.0,0.0,0.0,0.0,0.0,0.104007458185,0.0224059651276,0.307123779051,0.339774105842,0.282871024395
 10/30  17:00:00,1.25385439789,0.0276821008206,0.0,0.0,0.0,0.0,0.0,0.0,0.130009243065,0.0280074564094,0.357691996357,0.40189321728,0.31960848478
 10/30  18:00:00,1.61166222981,0.033629328417,0.0,0.0,0.0,0.0,0.0,0.0,0.213215225546,0.0459322319439,0.448631948385,0.488236029486,0.399002794445
 10/30  19:00:00,1.92552166802,0.0365113005573,0.0,0.0,0.0,0.0,0.0,0.0,0.390027808862,0.0840223520663,0.402558890565,0.530076967175,0.472191649352
 10/30  20:00:00,2.11438791105,0.037686841825,0.0,0.0,0.0,0.0,0.0,0.0,0.613643812092,0.132195170226,0.320359612211,0.547143665443,0.484401651082
 10/30  21:00:00,2.1263632161,0.0389824652652,0.0,0.0,0.0,0.0,0.0,0.0,0.676048239204,0.145638756167,0.281112667479,0.565953736115,0.440965817137
 10/30  22:00:00,1.91044692541,0.0380723687999,0.0,0.0,0.0,0.0,0.0,0.0,0.566840471842,0.122112489351,0.263644908961,0.552740808423,0.388464246838
 10/30  23:00:00,1.53049861077,0.032946756068,0.0,0.0,0.0,0.0,0.0,0.0,0.426430451092,0.0918644467258,0.211086728929,0.478326333717,0.30614665031
