Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 07/27  14:00:00,0.730250443842,0.0902963659233,0.0,0.0,0.225350751808,0.0410511284246,0.266401880232,0.0410511284246,0.0196678983622,0.00353353752684,0.0632620156723,0.223509346323,0.143345765725
 07/27  15:00:00,0.818154606512,0.112910674097,0.0,0.0,0.283788763043,0.0522512363454,0.336039999389,0.0522512363454,0.0196678983622,0.00353353752684,0.0654250686385,0.235933611584,0.147024491013
 07/27  16:00:00,0.925403562004,0.176318713594,0.0,0.0,0.311962616971,0.0574367822605,0.369399399232,0.0574367822605,0.0208971395301,0.00375438317676,0.0741794060559,0.279068112,0.167575122009
 07/27  17:00:00,1.11196320795,0.279566198334,0.0,0.0,0.36276326874,0.0676459872703,0.430409256011,0.0676459872703,0.0245848691378,0.00441692122316,0.0902296666079,0.339023156153,0.21276933882
 07/27  18:00:00,1.20604289475,0.224758848953,0.0,0.0,0.342537044972,0.0645480826341,0.407085127606,0.0645480826341,0.0393357967244,0.00706707505368,0.0924256106228,0.368076822608,0.251522462134
 07/27  19:00:00,1.18791654249,0.12885501922,0.0,0.0,0.308001887148,0.0593557378437,0.367357624991,0.0593557378437,0.0749838424776,0.0134716082228,0.0854180416242,0.379927660241,0.256227764936
 07/27  20:00:00,1.19722862205,0.0874446673538,0.0,0.0,0.27124003784,0.0534053459639,0.324645383804,0.0534053459639,0.135216772628,0.0242930653566,0.0764838167813,0.39298906731,0.233070516171
 07/27  21:00:00,1.17713601402,0.0686775445303,0.0,0.0,0.230247679974,0.0467632670413,0.277010947016,0.0467632670413,0.195449702779,0.0351145224905,0.0698063711763,0.383814225271,0.205410245287
 07/27  22:00:00,0.991490187813,0.0494009151078,0.0,0.0,0.191375170689,0.0392752116814,0.230650382371,0.0392752116814,0.163489377478,0.0293725257228,0.0614210901515,0.332142024625,0.163884787466
 07/27  23:00:00,0.785106668236,0.0379495643543,0.0,0.0,0.149748927662,0.0309901333521,0.180739061014,0.0309901333521,0.113090388878,0.0203178359816,0.0541379207009,0.288625239123,0.117666222538
 07/27  24:00:00,0.56351398181,0.028487820338,0.0,0.0,0.107339578592,0.0224272334701,0.129766812062,0.0224272334701,0.0590036798269,0.010600609839,0.0489514853892,0.23873703554,0.0659243591529
 07/28  01:00:00,0.361052623939,0.0271877149886,0.0,0.0,0.0,0.0,0.0,0.0,0.0356480762724,0.0064045386522,0.0464782485222,0.219813923836,0.042177836657
 07/28  02:00:00,0.336663299596,0.0209613290426,0.0,0.0,0.0,0.0,0.0,0.0,0.023355624918,0.00419607502493,0.044397178009,0.217265356603,0.0369190650415
 07/28  03:00:00,0.334399702613,0.0207512110063,0.0,0.0,0.0,0.0,0.0,0.0,0.023355624918,0.00419607502493,0.0428550345291,0.214207075923,0.0392558922173
 07/28  04:00:00,0.34554460319,0.0262465612845,0.0,0.0,0.0,0.0,0.0,0.0,0.023355624918,0.00419607502493,0.0430667126311,0.206115374959,0.058280815657
 07/28  05:00:00,0.459432106594,0.0339223019926,0.0,0.0,0.0,0.0,0.0,0.0,0.0245848691378,0.00441692122316,0.0450130823982,0.230008192767,0.144879041068
 07/28  06:00:00,0.673467994592,0.0605661128387,0.0,0.0,0.0,0.0,0.0,0.0,0.0344188259487,0.00618369135735,0.0513853908189,0.265751848208,0.305198238259
 07/28  07:00:00,0.775647134919,0.091930879508,0.0,0.0,0.0,0.0,0.0,0.0,0.0565452096987,0.0101589207324,0.0600662275823,0.282381249403,0.340965527503
 07/28  08:00:00,0.6857282545,0.094966513582,0.0,0.0,0.0,0.0,0.0,0.0,0.0430235171763,0.00772961145515,0.0677603352404,0.23873703554,0.317947755088
 07/28  09:00:00,0.588859344586,0.0961649203796,0.0,0.0,0.000362117468872,7.69708135445e-05,0.000439088282416,7.69708135445e-05,0.023355624918,0.00419607502493,0.0707997812925,0.203184522641,0.276354252427
 07/28  10:00:00,0.588447043484,0.0868180072923,0.0,0.0,0.0377864839719,0.00752785719275,0.0453143411646,0.00752785719275,0.0196678983622,0.00353353752684,0.0667720704517,0.207963086203,0.234666109775
 07/28  11:00:00,0.568033604325,0.0989078658837,0.0,0.0,0.0500600962,0.010161871546,0.060221967746,0.010161871546,0.0196678983622,0.00353353752684,0.0658751874616,0.208026800384,0.200178212845
 07/28  12:00:00,0.600600359341,0.110752586766,0.0,0.0,0.101935511295,0.0194410679818,0.121376579276,0.0194410679818,0.0196678983622,0.00353353752684,0.067611310683,0.204522520438,0.173358513054
 07/28  13:00:00,0.654373570625,0.0931017160101,0.0,0.0,0.155886882411,0.0293622361508,0.185249118562,0.0293622361508,0.0196678983622,0.00353353752684,0.0661542804208,0.21159479451,0.157643941244
 07/28  14:00:00,0.666847446793,0.0902963659233,0.0,0.0,0.170900321845,0.0321867766432,0.203087098488,0.0321867766432,0.0196678983622,0.00353353752684,0.0632620156723,0.223509346323,0.143257550421
 07/28  15:00:00,0.696691332898,0.112910674097,0.0,0.0,0.180298549777,0.0343690056695,0.214667555446,0.0343690056695,0.0196678983622,0.00353353752684,0.0654250686385,0.235933611584,0.146933661341
 07/28  16:00:00,0.808936139685,0.176318713594,0.0,0.0,0.212937702595,0.0400998207423,0.253037523337,0.0400998207423,0.0208971395301,0.00375438317676,0.0741794060559,0.279068112,0.167469575586
 07/28  17:00:00,0.980905181939,0.279566198334,0.0,0.0,0.252026980525,0.047461184615,0.29948816514,0.047461184615,0.0245848691378,0.00441692122316,0.0902296666079,0.339023156153,0.212632403677
 07/28  18:00:00,1.12737790502,0.224758848953,0.0,0.0,0.276509081492,0.0520731925324,0.328582274025,0.0520731925324,0.0393357967244,0.00706707505368,0.0924256106228,0.368076822608,0.251360325987
 07/28  19:00:00,1.1424509578,0.12885501922,0.0,0.0,0.27049069791,0.0515659166523,0.322056614563,0.0515659166523,0.0749838424776,0.0134716082228,0.0854180416242,0.379927660241,0.256063190676
 07/28  20:00:00,1.17497141299,0.0874446673538,0.0,0.0,0.253688371751,0.0488488711314,0.302537242883,0.0488488711314,0.135216772628,0.0242930653566,0.0764838167813,0.39298906731,0.232921448028
 07/28  21:00:00,1.17597967259,0.0686775445303,0.0,0.0,0.230621843646,0.0453632927595,0.275985136405,0.0453632927595,0.195449702779,0.0351145224905,0.0698063711763,0.383814225271,0.205279714466
 07/28  22:00:00,0.989763943915,0.0494009151078,0.0,0.0,0.190685394841,0.0383400449114,0.229025439752,0.0383400449114,0.163489377478,0.0293725257228,0.0614210901515,0.332142024625,0.163783486187
 07/28  23:00:00,0.787035506487,0.0379495643543,0.0,0.0,0.151921714821,0.0308144927068,0.182736207528,0.0308144927068,0.113090388878,0.0203178359816,0.0541379207009,0.288625239123,0.117597914275
 07/28  24:00:00,0.568747034939,0.028487820338,0.0,0.0,0.112069307967,0.02296244088,0.135031748847,0.02296244088,0.0590036798269,0.010600609839,0.0489514853892,0.23873703554,0.065892475497
 07/29  01:00:00,0.469371161045,0.0271877149886,0.0,0.0,0.0882811164786,0.018089656329,0.106370772808,0.018089656329,0.0356480762724,0.0064045386522,0.0466782768401,0.219813923836,0.0439255726368
 07/29  02:00:00,0.420181579393,0.0209613290426,0.0,0.0,0.0681837027165,0.0140846254959,0.0822683282124,0.0140846254959,0.023355624918,0.00419607502493,0.0445166295905,0.217265356603,0.0380495650448
 07/29  03:00:00,0.405159885112,0.0207512110063,0.0,0.0,0.0576708821798,0.0119126032605,0.0695834854403,0.0119126032605,0.023355624918,0.00419607502493,0.0429549672134,0.214207075923,0.0403326565918
 07/29  04:00:00,0.410017326672,0.0262465612845,0.0,0.0,0.0509727595432,0.0105283721092,0.0615011316524,0.0105283721092,0.023355624918,0.00419607502493,0.0432275883376,0.206115374959,0.0610915317805
 07/29  05:00:00,0.533678041223,0.0339223019926,0.0,0.0,0.0527732780096,0.0110015465679,0.0637748245775,0.0110015465679,0.0245848691378,0.00441692122316,0.0453132063498,0.230008192767,0.155050027168
 07/29  06:00:00,0.77414848681,0.0605661128387,0.0,0.0,0.062527786065,0.0129128333057,0.0754406193707,0.0129128333057,0.0344188259487,0.00618369135735,0.051985753539,0.265751848208,0.329837748386
 07/29  07:00:00,0.869931947759,0.091930879508,0.0,0.0,0.0534185228462,0.0112147812522,0.0646333040984,0.0112147812522,0.0565452096987,0.0101589207324,0.0612106011598,0.282381249403,0.369472662667
 07/29  08:00:00,0.784019909703,0.094966513582,0.0,0.0,0.0560395675156,0.0118620169557,0.0679015844713,0.0118620169557,0.0430235171763,0.00772961145515,0.0696142408552,0.23873703554,0.346483920205
 07/29  09:00:00,0.675028263095,0.0961649203796,0.0,0.0,0.0490777838945,0.0102984947768,0.0593762786713,0.0102984947768,0.023355624918,0.00419607502493,0.0729452927078,0.203184522641,0.301440469132
 07/29  10:00:00,0.612849425852,0.0868180072923,0.0,0.0,0.038610145107,0.0082222495159,0.0468323946229,0.0082222495159,0.0196678983622,0.00353353752684,0.0687891714189,0.207963086203,0.255533337718
 07/29  11:00:00,0.580611720887,0.0989078658837,0.0,0.0,0.0447597657959,0.00932181861995,0.0540815844159,0.00932181861995,0.0196678983622,0.00353353752684,0.0676419919362,0.208026800384,0.217129908263
 07/29  12:00:00,0.547087556694,0.110752586766,0.0,0.0,0.0427977602538,0.00897817423223,0.0517759344861,0.00897817423223,0.0196678983622,0.00353353752684,0.0691778090734,0.204522520438,0.187879856807
 07/29  13:00:00,0.543026005153,0.0931017160101,0.0,0.0,0.0496377185413,0.0103369385007,0.059974657042,0.0103369385007,0.0196678983622,0.00353353752684,0.0676578420418,0.21159479451,0.170067275671
