Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 01/02  23:00:00,2.58330300421,11.3293841097,0.0,11.2813273807,0.0,0.317933928779,0.317933928779,0.317933928779,0.691470175382,0.156299961941,0.256145886137,0.696596794044,0.442086257928
 01/02  24:00:00,2.03040337443,12.0835538464,0.0,12.0417934432,0.0,0.339345721199,0.339345721199,0.339345721199,0.474740745326,0.107310419037,0.173494335907,0.605329652219,0.307412500745
 01/03  01:00:00,1.4695770229,12.8985356511,0.0,12.8639934367,0.0,0.362489223156,0.362489223156,0.362489223156,0.247690813811,0.0559880573062,0.115167850971,0.500699824915,0.16477125274
 01/03  02:00:00,1.22966826673,13.1883543885,0.0,13.1565501079,0.0,0.370713367299,0.370713367299,0.370713367299,0.144486286704,0.0326596952687,0.0983708244822,0.461012649041,0.0996554439367
 01/03  03:00:00,1.15289375118,13.6070383909,0.0,13.5756028556,0.0,0.38249741662,0.38249741662,0.38249741662,0.103204501234,0.0233283533497,0.0834501454999,0.455667574849,0.0819757596315
 01/03  04:00:00,1.15058085387,13.8794803289,0.0,13.8484872879,0.0,0.390173096954,0.390173096954,0.390173096954,0.103204501234,0.0233283533497,0.0747526356716,0.449253485819,0.0870987808386
 01/03  05:00:00,1.1959248328,13.8158087176,0.0,13.7859864429,0.0,0.388402218271,0.388402218271,0.388402218271,0.103204501234,0.0233283533497,0.0868457568597,0.43228287526,0.139091127825
 01/03  06:00:00,1.48582818811,13.719953258,0.0,13.6866739962,0.0,0.38559669682,0.38559669682,0.38559669682,0.103204501234,0.0233283533497,0.101815917579,0.482392945808,0.366719773322
 01/03  07:00:00,2.20529806656,13.4367540597,0.0,13.3983031453,0.0,0.377456000944,0.377456000944,0.377456000944,0.237370309854,0.0536552095187,0.165077844744,0.557357611348,0.791611090153
 01/03  08:00:00,2.77607853517,12.9596852346,0.0,12.9188282573,0.0,0.363923695435,0.363923695435,0.363923695435,0.485061123664,0.109643266825,0.25639820385,0.592234220449,0.908548024949
 01/03  09:00:00,2.64904648748,12.4644675638,0.0,12.4299253494,0.0,0.350139013496,0.350139013496,0.350139013496,0.464420241369,0.104977600209,0.32820696637,0.500699824915,0.877832841115
 01/03  10:00:00,2.25711370466,11.8446752151,0.0,11.8152769974,0.0,0.332792488019,0.332792488019,0.332792488019,0.237370309854,0.0536552095187,0.39998131075,0.42613603994,0.784408346579
 01/03  11:00:00,2.09028716561,10.6942079075,0.0,10.6641182924,0.0,0.300329767749,0.300329767749,0.300329767749,0.196088550257,0.0443238762875,0.416780676038,0.436158054049,0.673836241233
 01/03  12:00:00,1.97771067086,9.52766304207,0.0,9.49756420839,0.0,0.267439982835,0.267439982835,0.267439982835,0.196088550257,0.0443238762875,0.435735142253,0.436291680904,0.575061438322
 01/03  13:00:00,1.85961320475,8.68904433663,0.0,8.65945252771,0.0,0.243808983274,0.243808983274,0.243808983274,0.196088550257,0.0443238762875,0.425637021538,0.42894220389,0.498042569508
 01/03  14:00:00,1.78304002188,8.47686573825,0.0,8.44625066117,0.0,0.237789204871,0.237789204871,0.237789204871,0.196088550257,0.0443238762875,0.385966199058,0.443774784773,0.452327406631
 01/03  15:00:00,1.72391653012,7.70713625159,0.0,7.67479729031,0.0,0.216055981349,0.216055981349,0.216055981349,0.206409051718,0.0466566951156,0.356355588907,0.468763006619,0.406906206414
