Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/11  06:00:00,91.0602197329,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91550588512,0.0,1.75125,1.16425588512
 03/11  07:00:00,112.9296083,20.0491123249,0.0,0.0,6.98738001645,14.1499734587,278.398623998,274.876123998,3.5025,0.02
 03/11  08:00:00,122.63417862,20.0491123249,0.0,0.0,6.98738001645,14.1499734587,252.481017208,247.814048604,3.5025,1.1644686041
 03/11  09:00:00,186.409024174,20.0491123249,0.0,0.0,20.9621400493,23.2339557645,215.639517116,209.782017116,5.8375,0.02
 03/11  10:00:00,209.665771346,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,170.761160424,160.256474892,9.34,1.16468553247
 03/11  11:00:00,238.075749989,20.0491123249,0.0,0.0,62.886420148,41.4019203762,131.243912082,119.571578241,10.5075,1.16483384109
 03/11  12:00:00,268.537688117,20.0491123249,0.0,0.0,62.886420148,41.4019203762,105.557696174,93.8851678373,10.5075,1.16502833636
 03/11  13:00:00,255.659685676,20.0491123249,0.00471875852883,0.0,62.886420148,41.4019203762,80.4079239661,68.7352379997,10.5075,1.16518596642
 03/11  14:00:00,256.670514441,20.0491123249,0.00501431486802,0.0,62.886420148,41.4019203762,59.7706538291,48.0981096781,10.5075,1.16504415101
 03/11  15:00:00,253.879388753,20.0491123249,0.00569943645447,0.0,62.886420148,41.4019203762,40.6713983677,28.9988154472,10.5075,1.16508292054
 03/11  16:00:00,249.830472088,20.0491123249,0.00226096185428,0.0,62.886420148,41.4019203762,31.6559221693,19.9834189283,10.5075,1.16500324092
