Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/09  23:00:00,50.6731481242,7.0246722824,9.37608518103,0.0,15.0252895274,11.7056064465,7.45092545609,1.6854443936,0.0,5.7654810625
 08/09  24:00:00,43.8699916915,6.82290922659,7.80042303756,0.0,11.6412384099,10.0650221343,7.96751321643,2.20712791153,0.0,5.7603853049
 08/10  01:00:00,41.3852189153,6.71448775411,6.98475738941,0.0,10.0992000411,10.047477231,2.0135062372,1.9935062372,0.0,0.02
 08/10  02:00:00,38.6608600598,6.61052577866,6.22391741093,0.0,8.25718729233,10.0299323277,7.71073297897,1.95517859518,0.0,5.75555438378
 08/10  03:00:00,38.1554175753,6.5504180493,5.77858235072,0.0,8.25718729233,10.0299323277,7.31384263168,1.8528391614,0.0,5.46100347028
 08/10  04:00:00,39.2754660153,6.49242511249,5.35003274058,0.0,8.25718729233,11.6354268332,2.33470298412,2.02054377297,0.0,0.314159211157
 08/10  05:00:00,46.9302463898,6.5013001853,5.41631148932,0.0,12.1011305571,15.3678112995,8.16174610753,2.38646565459,0.0,5.77528045294
 08/10  06:00:00,73.4625834151,7.09129308464,9.36644300653,0.0,19.7275818095,37.2640762949,13.7284211569,2.1479826232,0.0,11.5804385337
 08/10  07:00:00,95.8406743718,7.54024435486,12.6915134578,0.0,24.3117294858,51.2795993405,18.5471457342,1.12878374394,0.0,17.4183619903
 08/10  08:00:00,81.2737207529,6.98184260669,9.95795218454,0.0,23.6694662846,40.6342015617,23.4466986635,0.0,0.0,23.4466986635
 08/10  09:00:00,76.3711253216,6.91770526093,10.1267763913,0.0,23.6694662846,35.6302164847,41.4072363301,0.0,18.025,23.3822363301
 08/10  10:00:00,59.282036973,6.72734473123,10.8247085921,0.0,18.7433767983,22.9618409725,35.5399273621,0.0,18.025,17.5149273621
 08/10  11:00:00,62.7190240731,6.84282337642,14.1484155386,0.0,18.7433767983,22.9618409725,35.7343236648,0.0,18.025,17.7093236648
 08/10  12:00:00,66.1310847665,7.00348121414,17.3563724318,0.0,18.5889407304,23.1597249699,41.0989654015,0.0,18.025,23.0739654015
 08/10  13:00:00,67.9117672639,7.11488071883,18.7791521598,0.0,18.7433767983,23.2517909448,35.5070125523,0.0,18.025,17.4820125523
 08/10  14:00:00,70.0367623429,7.25364510792,20.7653817697,0.0,18.7433767983,23.2517909448,35.5058611497,0.0,18.025,17.4808611497
 08/10  15:00:00,71.4737438083,7.41674114619,22.3292168304,0.0,18.7433767983,22.9618409725,35.5047011004,0.0,18.025,17.4797011004
 08/10  16:00:00,76.1861343373,7.52630128829,22.4807397909,0.0,18.7433767983,27.431320555,23.7853493629,0.0,18.025,5.7603493629
 08/10  17:00:00,85.9812852411,7.73309573646,19.8808964999,0.0,17.6635504202,40.6971502883,5.77036706825,0.0,0.0,5.77036706825
 08/10  18:00:00,89.7950184571,7.86210517292,17.0609171325,0.0,27.5259009287,37.3340067412,11.569982247,0.0,0.0,11.569982247
 08/10  19:00:00,93.8524123328,7.9470273144,16.8240155136,0.0,33.8341110165,33.3544677425,5.79344922956,0.0132818345942,0.0,5.78016739497
 08/10  20:00:00,109.076121883,8.17641696862,18.0121776474,0.0,36.5179666069,38.8247702939,5.81376944896,0.034520375045,0.0,5.77924907391
 08/10  21:00:00,103.405905888,8.1899564121,17.8434850215,0.0,32.965339924,36.8579353714,11.5801451861,0.0,0.0,11.5801451861
 08/10  22:00:00,75.5154229821,7.65263996536,14.0374493661,0.0,25.6355707503,20.6438685092,11.8815920953,0.331025682545,0.0,11.5505664128
 08/10  23:00:00,52.2046125211,7.17938713134,10.7528369595,0.0,15.0252895274,11.7056064465,0.623207266135,0.603207266135,0.0,0.02
 08/10  24:00:00,45.3998130363,6.97583344002,9.17732323688,0.0,11.6412384099,10.0650221343,6.49185073463,0.731290651084,0.0,5.76056008354
 08/11  01:00:00,42.5108500055,6.82913717046,7.99573590323,0.0,10.0992000411,10.047477231,6.80321210219,1.04753403585,0.0,5.75567806633
 08/11  02:00:00,39.4824250003,6.69808962703,6.95792224497,0.0,8.25718729233,10.0299323277,1.4949688645,1.4749688645,0.0,0.02
 08/11  03:00:00,38.7866229683,6.61844745839,6.34175603158,0.0,8.25718729233,10.0299323277,7.43713994337,1.68191404291,0.0,5.75522590045
 08/11  04:00:00,39.6664008542,6.53596771567,5.69742695788,0.0,8.25718729233,11.6354268332,2.68565509043,2.66565509043,0.0,0.02
 08/11  05:00:00,47.312346014,6.54429421652,5.75541594315,0.0,12.1011305571,15.3678112995,8.37470230087,2.59925886944,0.0,5.77544343143
 08/11  06:00:00,74.0213285274,7.15204901772,9.86443515324,0.0,19.7275818095,37.2640762949,13.6748656176,2.09528272788,0.0,11.5795828897
 08/11  07:00:00,96.6604479757,7.62478826763,13.4267473879,0.0,24.3117294858,51.2795993405,18.6935291463,1.27293654529,0.0,17.420592601
 08/11  08:00:00,83.3194386822,7.15115709385,11.8343562769,0.0,23.6694662846,40.6342015617,23.4579749086,0.00852084988147,0.0,23.4494540587
 08/11  09:00:00,83.1909372246,7.17470477638,16.6895902386,0.0,23.6694662846,35.6302164847,41.4082871516,0.0,18.025,23.3832871516
 08/11  10:00:00,66.130693295,6.98029891927,17.4204105501,0.0,18.7433767983,22.9618409725,35.5400092502,0.0,18.025,17.5150092502
 08/11  11:00:00,68.3594615766,7.10715895539,19.5245185235,0.0,18.7433767983,22.9618409725,41.3294527138,0.0,18.025,23.3044527138
 08/11  12:00:00,70.5524652388,7.27814856853,21.503086226,0.0,18.5889407304,23.1597249699,35.506433151,0.0,18.025,17.481433151
 08/11  13:00:00,72.8934643619,7.44884144221,23.426888056,0.0,18.7433767983,23.2517909448,35.5052611924,0.0,18.025,17.4802611924
 08/11  14:00:00,74.3494234835,7.57630135844,24.7553867837,0.0,18.7433767983,23.2517909448,35.5040950713,0.0,18.025,17.4790950713
 08/11  15:00:00,74.9494244542,7.69370449001,25.5279354555,0.0,18.7433767983,22.9618409725,35.5029121007,0.0,18.025,17.4779121007
 08/11  16:00:00,78.6774943474,7.76172260282,24.7366806996,0.0,18.7433767983,27.431320555,23.7852933379,0.0,18.025,5.76029333794
 08/11  17:00:00,90.5214331587,8.04935613389,24.1047847155,0.0,17.6635504202,40.6971502883,5.77014858328,0.0,0.0,5.77014858328
 08/11  18:00:00,98.5757233727,8.32897095396,25.3747549412,0.0,27.5259009287,37.3340067412,11.5695551768,0.0,0.0,11.5695551768
 08/11  19:00:00,102.377352991,8.43804974536,24.8579360087,0.0,33.8341110165,33.3544677425,5.78008123985,0.0,0.0,5.78008123985
 08/11  20:00:00,115.190698303,8.58026039889,23.7229103033,0.0,36.5179666069,38.8247702939,5.77991884945,0.0,0.0,5.77991884945
